question_text,correct_answer,hint,explanation,difficulty,tags,active
Rearrange (Orloamn) to reference a valid ward in Laikipia East Constituency - Laikipia County in Kenya,Olmoran,The Ward starts with OLM,The ward Olmoran is in Laikipia East Constituency - Laikipia County.,1,"geography,ward,kenya",TRUE
Rearrange (Masnlagneoi) to reference a valid ward in Kibwezi East Constituency - Makueni County in Kenya,Masongaleni,The Ward starts with MAS,The ward Masongaleni is in Kibwezi East Constituency - Makueni County.,2,"geography,ward,kenya",TRUE
Rearrange (Cihoebn) to reference a valid ward in Buret Constituency - Bomet County in Kenya,Cheboin,The Ward starts with CHE,The ward Cheboin is in Buret Constituency - Bomet County.,1,"geography,ward,kenya",TRUE
Rearrange (Ruurma) to reference a valid ward in Rabai Constituency - Kilifi County in Kenya,Ruruma,The Ward starts with RUR,The ward Ruruma is in Rabai Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Cwaehyva) to reference a valid ward in Lugari Constituency - Kakamega County in Kenya,Chevaywa,The Ward starts with CHE,The ward Chevaywa is in Lugari Constituency - Kakamega County.,2,"geography,ward,kenya",TRUE
Rearrange (Klnkaeiya) to reference a valid ward in Ndhiwa Constituency - Homa Bay County in Kenya,Kanyikela,The Ward starts with KAN,The ward Kanyikela is in Ndhiwa Constituency - Homa Bay County.,2,"geography,ward,kenya",TRUE
Rearrange (Dnorudi) to reference a valid ward in Bahati Constituency - Nakuru County in Kenya,Dundori,The Ward starts with DUN,The ward Dundori is in Bahati Constituency - Nakuru County.,1,"geography,ward,kenya",TRUE
Rearrange (Wuammu) to reference a valid ward in Mwea Constituency - Kirinyaga County in Kenya,Wamumu,The Ward starts with WAM,The ward Wamumu is in Mwea Constituency - Kirinyaga County.,1,"geography,ward,kenya",TRUE
Rearrange (Zwia) to reference a valid ward in Soy Constituency - Uasin Gishu County in Kenya,Ziwa,The Ward starts with ZIW,The ward Ziwa is in Soy Constituency - Uasin Gishu County.,1,"geography,ward,kenya",TRUE
Rearrange (Bnoibriii) to reference a valid ward in Limuru Constituency - Kiambu County in Kenya,Bibirioni,The Ward starts with BIB,The ward Bibirioni is in Limuru Constituency - Kiambu County.,2,"geography,ward,kenya",TRUE
Rearrange (Kpoasas) to reference a valid ward in Ainamoi Constituency - Kericho County in Kenya,Kapsaos,The Ward starts with KAP,The ward Kapsaos is in Ainamoi Constituency - Kericho County.,1,"geography,ward,kenya",TRUE
Rearrange (Cmoohest) to reference a valid ward in Buret Constituency - Bomet County in Kenya,Chemosot,The Ward starts with CHE,The ward Chemosot is in Buret Constituency - Bomet County.,2,"geography,ward,kenya",TRUE
Rearrange (Vgana) to reference a valid ward in Lunga Lunga Constituency - Kwale County in Kenya,Vanga,The Ward starts with VAN,The ward Vanga is in Lunga Lunga Constituency - Kwale County.,1,"geography,ward,kenya",TRUE
Rearrange (Kasbagia) to reference a valid ward in Mosop Constituency - Nandi County in Kenya,Kabisaga,The Ward starts with KAB,The ward Kabisaga is in Mosop Constituency - Nandi County.,2,"geography,ward,kenya",TRUE
Rearrange (Iiinrai) to reference a valid ward in Mathira Constituency - Nyeri County in Kenya,Iriaini,The Ward starts with IRI,The ward Iriaini is in Mathira Constituency - Nyeri County.,1,"geography,ward,kenya",TRUE
Rearrange (Gitorhio) to reference a valid ward in Kipipiri Constituency - Nyandarua County in Kenya,Githioro,The Ward starts with GIT,The ward Githioro is in Kipipiri Constituency - Nyandarua County.,2,"geography,ward,kenya",TRUE
Rearrange (Ktangai) to reference a valid ward in Yatta Constituency - Machakos County in Kenya,Katangi,The Ward starts with KAT,The ward Katangi is in Yatta Constituency - Machakos County.,1,"geography,ward,kenya",TRUE
Rearrange (Mndaruha) to reference a valid ward in Shinyalu Constituency - Kakamega County in Kenya,Murhanda,The Ward starts with MUR,The ward Murhanda is in Shinyalu Constituency - Kakamega County.,2,"geography,ward,kenya",TRUE
Rearrange (Kgiibnei) to reference a valid ward in Kimilili Constituency - Bungoma County in Kenya,Kibingei,The Ward starts with KIB,The ward Kibingei is in Kimilili Constituency - Bungoma County.,2,"geography,ward,kenya",TRUE
Rearrange (Kanganyi) to reference a valid ward in Kitui Rural Constituency - Kitui County in Kenya,Kanyangi,The Ward starts with KAN,The ward Kanyangi is in Kitui Rural Constituency - Kitui County.,2,"geography,ward,kenya",TRUE
Rearrange (Coighroa) to reference a valid ward in Maara Constituency - Tharaka County in Kenya,Chogoria,The Ward starts with CHO,The ward Chogoria is in Maara Constituency - Tharaka County.,2,"geography,ward,kenya",TRUE
Rearrange (Mnsuada) to reference a valid ward in Mumias West Constituency - Kakamega County in Kenya,Musanda,The Ward starts with MUS,The ward Musanda is in Mumias West Constituency - Kakamega County.,1,"geography,ward,kenya",TRUE
Rearrange (Krraua) to reference a valid ward in Westlands Constituency - Nairobi County in Kenya,Karura,The Ward starts with KAR,The ward Karura is in Westlands Constituency - Nairobi County.,1,"geography,ward,kenya",TRUE
Rearrange (Cilhhicla) to reference a valid ward in Kipkelion West Constituency - Kericho County in Kenya,Chilchila,The Ward starts with CHI,The ward Chilchila is in Kipkelion West Constituency - Kericho County.,2,"geography,ward,kenya",TRUE
Rearrange (Sgweoit) to reference a valid ward in Sigowet/Soin Constituency - Kericho County in Kenya,Sigowet,The Ward starts with SIG,The ward Sigowet is in Sigowet/Soin Constituency - Kericho County.,1,"geography,ward,kenya",TRUE
Rearrange (Kaanbiga) to reference a valid ward in Belgut Constituency - Kericho County in Kenya,Kabianga,The Ward starts with KAB,The ward Kabianga is in Belgut Constituency - Kericho County.,2,"geography,ward,kenya",TRUE
Rearrange (Gsaahri) to reference a valid ward in Magarini Constituency - Kilifi County in Kenya,Garashi,The Ward starts with GAR,The ward Garashi is in Magarini Constituency - Kilifi County.,1,"geography,ward,kenya",TRUE
Rearrange (Midvnanii) to reference a valid ward in Makueni Constituency - Makueni County in Kenya,Mavindini,The Ward starts with MAV,The ward Mavindini is in Makueni Constituency - Makueni County.,2,"geography,ward,kenya",TRUE
Rearrange (Ainoami) to reference a valid ward in Ainamoi Constituency - Kericho County in Kenya,Ainamoi,The Ward starts with AIN,The ward Ainamoi is in Ainamoi Constituency - Kericho County.,1,"geography,ward,kenya",TRUE
Rearrange (Weughra) to reference a valid ward in Wundanyi Constituency - Taita Taveta County in Kenya,Werugha,The Ward starts with WER,The ward Werugha is in Wundanyi Constituency - Taita Taveta County.,1,"geography,ward,kenya",TRUE
Rearrange (Umndae) to reference a valid ward in Laikipia North Constituency - Laikipia County in Kenya,Umande,The Ward starts with UMA,The ward Umande is in Laikipia North Constituency - Laikipia County.,1,"geography,ward,kenya",TRUE
Rearrange (Maivura) to reference a valid ward in Gachoka Constituency - Embu County in Kenya,Mavuria,The Ward starts with MAV,The ward Mavuria is in Gachoka Constituency - Embu County.,1,"geography,ward,kenya",TRUE
Rearrange (Egoln) to reference a valid ward in Mt. Elgon Constituency - Bungoma County in Kenya,Elgon,The Ward starts with ELG,The ward Elgon is in Mt. Elgon Constituency - Bungoma County.,1,"geography,ward,kenya",TRUE
Rearrange (Cnidaa) to reference a valid ward in Kiambaa Constituency - Kiambu County in Kenya,Cianda,The Ward starts with CIA,The ward Cianda is in Kiambaa Constituency - Kiambu County.,1,"geography,ward,kenya",TRUE
Rearrange (Ahtnwaa) to reference a valid ward in Tigania East Constituency - Meru County in Kenya,Athwana,The Ward starts with ATH,The ward Athwana is in Tigania East Constituency - Meru County.,1,"geography,ward,kenya",TRUE
Rearrange (Ksapabet) to reference a valid ward in Emgwen Constituency - Nandi County in Kenya,Kapsabet,The Ward starts with KAP,The ward Kapsabet is in Emgwen Constituency - Nandi County.,2,"geography,ward,kenya",TRUE
Rearrange (Tbiha) to reference a valid ward in Mwea Constituency - Kirinyaga County in Kenya,Thiba,The Ward starts with THI,The ward Thiba is in Mwea Constituency - Kirinyaga County.,1,"geography,ward,kenya",TRUE
Rearrange (Kbaaru) to reference a valid ward in Kieni Constituency - Nyeri County in Kenya,Kabaru,The Ward starts with KAB,The ward Kabaru is in Kieni Constituency - Nyeri County.,1,"geography,ward,kenya",TRUE
Rearrange (Kkmaaioma) to reference a valid ward in Nyaribari Masaba Constituency - Kisii County in Kenya,Kiamokama,The Ward starts with KIA,The ward Kiamokama is in Nyaribari Masaba Constituency - Kisii County.,2,"geography,ward,kenya",TRUE
Rearrange (Kaaltpaa) to reference a valid ward in Turkana South Constituency - Turkana County in Kenya,Kalapata,The Ward starts with KAL,The ward Kalapata is in Turkana South Constituency - Turkana County.,2,"geography,ward,kenya",TRUE
Rearrange (Clakvhaai) to reference a valid ward in Sabatia Constituency - Vihiga County in Kenya,Chavakali,The Ward starts with CHA,The ward Chavakali is in Sabatia Constituency - Vihiga County.,2,"geography,ward,kenya",TRUE
Rearrange (Oropoilrl) to reference a valid ward in Narok North Constituency - Narok County in Kenya,Olorropil,The Ward starts with OLO,The ward Olorropil is in Narok North Constituency - Narok County.,2,"geography,ward,kenya",TRUE
Rearrange (eeK) to reference a valid ward in Kaiti Constituency - Makueni County in Kenya,Kee,The Ward starts with KEE,The ward Kee is in Kaiti Constituency - Makueni County.,1,"geography,ward,kenya",TRUE
Rearrange (Eknyeero) to reference a valid ward in North Mugirango Constituency - Nyamira County in Kenya,Ekerenyo,The Ward starts with EKE,The ward Ekerenyo is in North Mugirango Constituency - Nyamira County.,2,"geography,ward,kenya",TRUE
Rearrange (Mthrieu) to reference a valid ward in Maara Constituency - Tharaka County in Kenya,Mitheru,The Ward starts with MIT,The ward Mitheru is in Maara Constituency - Tharaka County.,1,"geography,ward,kenya",TRUE
Rearrange (Kioapst) to reference a valid ward in Ainamoi Constituency - Kericho County in Kenya,Kapsoit,The Ward starts with KAP,The ward Kapsoit is in Ainamoi Constituency - Kericho County.,1,"geography,ward,kenya",TRUE
Rearrange (Rnaia) to reference a valid ward in Bonchari Constituency - Kisii County in Kenya,Riana,The Ward starts with RIA,The ward Riana is in Bonchari Constituency - Kisii County.,1,"geography,ward,kenya",TRUE
Rearrange (Kteiami) to reference a valid ward in Bumula Constituency - Bungoma County in Kenya,Kimaeti,The Ward starts with KIM,The ward Kimaeti is in Bumula Constituency - Bungoma County.,1,"geography,ward,kenya",TRUE
Rearrange (Kpsatmowio) to reference a valid ward in Tinderet Constituency - Nandi County in Kenya,Kapsimotwo,The Ward starts with KAP,The ward Kapsimotwo is in Tinderet Constituency - Nandi County.,2,"geography,ward,kenya",TRUE
Rearrange (Nisvdii) to reference a valid ward in Webuye East Constituency - Bungoma County in Kenya,Ndivisi,The Ward starts with NDI,The ward Ndivisi is in Webuye East Constituency - Bungoma County.,1,"geography,ward,kenya",TRUE
Rearrange (Enneiger) to reference a valid ward in Kinangop Constituency - Nyandarua County in Kenya,Engineer,The Ward starts with ENG,The ward Engineer is in Kinangop Constituency - Nyandarua County.,2,"geography,ward,kenya",TRUE
Rearrange (Misai) to reference a valid ward in Mwala Constituency - Machakos County in Kenya,Masii,The Ward starts with MAS,The ward Masii is in Mwala Constituency - Machakos County.,1,"geography,ward,kenya",TRUE
Rearrange (Kmiumu) to reference a valid ward in Soy Constituency - Uasin Gishu County in Kenya,Kimumu,The Ward starts with KIM,The ward Kimumu is in Soy Constituency - Uasin Gishu County.,1,"geography,ward,kenya",TRUE
Rearrange (Wngau) to reference a valid ward in Kiharu Constituency - Murang'a County in Kenya,Wangu,The Ward starts with WAN,The ward Wangu is in Kiharu Constituency - Murang'a County.,1,"geography,ward,kenya",TRUE
Rearrange (Keloanli) to reference a valid ward in Voi Constituency - Taita Taveta County in Kenya,Kaloleni,The Ward starts with KAL,The ward Kaloleni is in Voi Constituency - Taita Taveta County.,2,"geography,ward,kenya",TRUE
Rearrange (Mmranatii) to reference a valid ward in Tharaka Constituency - Tharaka County in Kenya,Marimanti,The Ward starts with MAR,The ward Marimanti is in Tharaka Constituency - Tharaka County.,2,"geography,ward,kenya",TRUE
Rearrange (Bngoiro) to reference a valid ward in Nyaribari Chache Constituency - Kisii County in Kenya,Birongo,The Ward starts with BIR,The ward Birongo is in Nyaribari Chache Constituency - Kisii County.,1,"geography,ward,kenya",TRUE
Rearrange (Cnghia) to reference a valid ward in Othaya Constituency - Nyeri County in Kenya,Chinga,The Ward starts with CHI,The ward Chinga is in Othaya Constituency - Nyeri County.,1,"geography,ward,kenya",TRUE
Rearrange (Saum) to reference a valid ward in Kacheliba Constituency - West Pokot County in Kenya,Suam,The Ward starts with SUA,The ward Suam is in Kacheliba Constituency - West Pokot County.,1,"geography,ward,kenya",TRUE
Rearrange (Rialawys) to reference a valid ward in Kisumu West Constituency - Kisumu County in Kenya,Railways,The Ward starts with RAI,The ward Railways is in Kisumu West Constituency - Kisumu County.,2,"geography,ward,kenya",TRUE
Rearrange (Lgaans) to reference a valid ward in Kapseret Constituency - Uasin Gishu County in Kenya,Langas,The Ward starts with LAN,The ward Langas is in Kapseret Constituency - Uasin Gishu County.,1,"geography,ward,kenya",TRUE
Rearrange (Nndiga) to reference a valid ward in Maragwa Constituency - Murang'a County in Kenya,Nginda,The Ward starts with NGI,The ward Nginda is in Maragwa Constituency - Murang'a County.,1,"geography,ward,kenya",TRUE
Rearrange (Eroruve) to reference a valid ward in Siakago Constituency - Embu County in Kenya,Evurore,The Ward starts with EVU,The ward Evurore is in Siakago Constituency - Embu County.,1,"geography,ward,kenya",TRUE
Rearrange (Ithgnaa) to reference a valid ward in Gatanga Constituency - Murang'a County in Kenya,Ithanga,The Ward starts with ITH,The ward Ithanga is in Gatanga Constituency - Murang'a County.,1,"geography,ward,kenya",TRUE
Rearrange (Mmnuoi) to reference a valid ward in Mwingi North Constituency - Kitui County in Kenya,Mumoni,The Ward starts with MUM,The ward Mumoni is in Mwingi North Constituency - Kitui County.,1,"geography,ward,kenya",TRUE
Rearrange (Pukro) to reference a valid ward in Kajiado Central Constituency - Kajiado County in Kenya,Purko,The Ward starts with PUR,The ward Purko is in Kajiado Central Constituency - Kajiado County.,1,"geography,ward,kenya",TRUE
Rearrange (Mbsaaa) to reference a valid ward in Kuria West Constituency - Migori County in Kenya,Masaba,The Ward starts with MAS,The ward Masaba is in Kuria West Constituency - Migori County.,1,"geography,ward,kenya",TRUE
Rearrange (Kogryeua) to reference a valid ward in Kirinyaga Central Constituency - Kirinyaga County in Kenya,Kerugoya,The Ward starts with KER,The ward Kerugoya is in Kirinyaga Central Constituency - Kirinyaga County.,2,"geography,ward,kenya",TRUE
Rearrange (Siiddni) to reference a valid ward in Ugunja Constituency - Siaya County in Kenya,Sidindi,The Ward starts with SID,The ward Sidindi is in Ugunja Constituency - Siaya County.,1,"geography,ward,kenya",TRUE
Rearrange (Nyaudnha) to reference a valid ward in Kiambaa Constituency - Kiambu County in Kenya,Nyadhuna,The Ward starts with NYA,The ward Nyadhuna is in Kiambaa Constituency - Kiambu County.,2,"geography,ward,kenya",TRUE
Rearrange (Mmnreaat) to reference a valid ward in Laikipia East Constituency - Laikipia County in Kenya,Marmanet,The Ward starts with MAR,The ward Marmanet is in Laikipia East Constituency - Laikipia County.,2,"geography,ward,kenya",TRUE
